data.hora	ODBA
27/03/2019 01:20:30.000	0.0487926296456986
27/03/2019 01:25:30.000	0.0596920753710238
27/03/2019 01:30:30.000	0.0877019132909894
27/03/2019 01:35:30.000	0.0179052595799598
27/03/2019 01:40:30.000	0.00804223153096402
27/03/2019 01:45:30.000	0.0118044260083126
27/03/2019 01:50:30.000	0.0113241366235924
27/03/2019 01:55:30.000	0.0101555628885548
27/03/2019 02:00:30.000	0.010855536825681
27/03/2019 02:05:30.000	0.020379659878414
27/03/2019 02:10:30.000	0.0101919774503441
27/03/2019 02:15:30.000	0.0106113937123811
27/03/2019 02:20:30.000	0.0154221379608751
27/03/2019 02:25:30.000	0.00987324720431931
27/03/2019 02:30:30.000	0.0106305566785756
27/03/2019 02:35:30.000	0.013884234254847
27/03/2019 02:40:30.000	0.0223650502063574
27/03/2019 02:45:30.000	0.0485948594786432
27/03/2019 02:50:30.000	0.0491373344636945
27/03/2019 02:55:30.000	0.056766528890661
27/03/2019 03:00:30.000	0.0715603843416996
27/03/2019 03:05:30.000	0.0401758358419195
27/03/2019 03:10:30.000	0.00965744291886157
27/03/2019 03:15:30.000	0.0116893241722116
27/03/2019 03:20:30.000	0.0143437819235408
27/03/2019 03:25:30.000	0.0329382363249498
27/03/2019 03:30:30.000	0.00625645415602396
27/03/2019 03:35:30.000	0.00917729146495939
27/03/2019 03:40:30.000	0.011786399711694
27/03/2019 03:45:30.000	0.00835330870032495
27/03/2019 03:50:30.000	0.00907653809690585
27/03/2019 03:55:30.000	0.00870238614578791
27/03/2019 04:00:30.000	0.0307189940108304
27/03/2019 04:05:30.000	0.109405196312976
27/03/2019 04:10:30.000	0.0613517184332811
27/03/2019 04:15:30.000	0.0649163490826823
27/03/2019 04:20:30.000	0.0546640236753002
27/03/2019 04:25:30.000	0.0842590640899938
27/03/2019 04:30:30.000	0.0438481064936581
27/03/2019 04:35:30.000	0.0101786506608
27/03/2019 04:40:30.000	0.011617414336666
27/03/2019 04:45:30.000	0.00961284120498743
27/03/2019 04:50:30.000	0.0143565902355285
27/03/2019 04:55:30.000	0.00909726426370584
27/03/2019 05:00:30.000	0.0100901537776164
27/03/2019 05:05:30.000	0.00936628876314154
27/03/2019 05:10:30.000	0.00949971827850247
27/03/2019 05:15:30.000	0.0142036935158147
27/03/2019 05:20:30.000	0.0153080565385401
27/03/2019 05:25:30.000	0.0143419777303084
27/03/2019 05:30:30.000	0.0766470429623372
27/03/2019 05:35:30.000	0.0854223806541596
27/03/2019 05:40:30.000	0.0546122835826079
27/03/2019 05:45:30.000	0.0584674151314331
27/03/2019 05:50:30.000	0.0566596448736345
27/03/2019 05:55:30.000	0.0640342250502059
27/03/2019 06:00:30.000	0.0440283111227809
27/03/2019 06:05:30.000	0.031269444156568
27/03/2019 06:10:30.000	0.0094848406008555
27/03/2019 06:15:30.000	0.0144981551485191
27/03/2019 06:20:30.000	0.014777384327206
27/03/2019 06:25:30.000	0.0128318262692133
27/03/2019 06:30:30.000	0.00984366027258383
27/03/2019 06:35:30.000	0.015400320430139
27/03/2019 06:40:30.000	0.0279763081824447
27/03/2019 06:45:30.000	0.0764414965330878
27/03/2019 06:50:30.000	0.0574746532963546
27/03/2019 06:55:30.000	0.0673035649440989
